"id","travel_date","province_thai","province_eng","region_thai","region_eng","no_tourist_all","no_tourist_foreign","no_tourist_stay","no_tourist_thai","ratio_tourist_stay","revenue_all","revenue_foreign","revenue_thai"
25429,"2020-03-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,55191.0,9330.0,20017.0,45861.0,12.96,83040000,20180000,62860000
25430,"2020-03-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,19550.0,19.0,10745.0,19531.0,11.48,31800000,30000.0,31770000
25431,"2020-03-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,40922.0,74.0,5996.0,40848.0,9.42,46100000,90000.0,46010000
25432,"2020-03-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,71160.0,468.0,31770.0,70692.0,21.6,125930000,940000.0,124990000
25433,"2020-03-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,286409.0,11067.0,144292.0,275342.0,17.77,906360000,64330000,842030000
25434,"2020-03-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,62330.0,1754.0,28963.0,60576.0,21.56,97280000,3280000.0,94000000
25435,"2020-03-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,76234.0,633.0,42559.0,75601.0,32.63,157760000,920000.0,156840000
25436,"2020-03-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,230838.0,11738.0,162949.0,219100.0,26.05,595930000,85730000,510200000
25437,"2020-03-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,206331.0,11542.0,126196.0,194789.0,22.5,950190000,125850000,824340000
25438,"2020-03-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,435885.0,75677.0,395701.0,360208.0,20.45,3731030000,1832900000,1898130000
25439,"2020-03-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,79427.0,66.0,41984.0,79361.0,22.01,227460000,450000.0,227010000
25440,"2020-03-01",ตราด,Trat ,ภาคตะวันออก,east,72217.0,20585.0,77163.0,51632.0,25.13,589320000,299630000,289690000
25441,"2020-03-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,127611.0,152.0,71912.0,127459.0,22.7,372080000,370000.0,371710000
25442,"2020-03-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,66725.0,1882.0,42395.0,64843.0,24.63,188940000,5890000.0,183050000
25443,"2020-03-01",ระยอง,Rayong ,ภาคตะวันออก,east,215401.0,13066.0,167636.0,202335.0,24.83,701830000,85570000,616260000
25444,"2020-03-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,65144.0,862.0,36480.0,64282.0,20.84,193120000,2510000.0,190610000
25445,"2020-03-01",ภูเก็ต,Phuket ,ภาคใต้,south,390057.0,95126.0,354012.0,294931.0,26.53,7239310000,3865280000,3374030000
25446,"2020-03-01",พัทลุง,Phatthalung ,ภาคใต้,south,37646.0,69.0,20396.0,37577.0,19.88,53970000,190000.0,53780000
25447,"2020-03-01",ตรัง,Trang ,ภาคใต้,south,51544.0,3410.0,40328.0,48134.0,22.34,326150000,29980000,296170000
25448,"2020-03-01",ระนอง,Ranong ,ภาคใต้,south,33188.0,829.0,24758.0,32359.0,16.21,100130000,5410000.0,94720000
25449,"2020-03-01",ชุมพร,Chumphon ,ภาคใต้,south,41173.0,2246.0,33032.0,38927.0,21.53,165940000,10730000,155210000
25450,"2020-03-01",ปัตตานี,Pattani ,ภาคใต้,south,12146.0,84.0,9582.0,12062.0,24.94,44620000,360000.0,44260000
25451,"2020-03-01",ยะลา,Yala ,ภาคใต้,south,24289.0,21931.0,22779.0,2358.0,24.07,108710000,99320000,9390000.0
25452,"2020-03-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,133022.0,3783.0,76650.0,129239.0,20.17,451650000,12660000,438990000
25453,"2020-03-01",นราธิวาส,Narathiwat ,ภาคใต้,south,27466.0,15791.0,20614.0,11675.0,19.88,94970000,67390000,27580000
25454,"2020-03-01",กระบี่,Krabi ,ภาคใต้,south,161729.0,18983.0,112978.0,142746.0,20.1,2393230000,449540000,1943690000
25455,"2020-03-01",สงขลา,Songkhla ,ภาคใต้,south,204614.0,53855.0,110982.0,150759.0,19.67,1584530000,636400000,948130000
25456,"2020-03-01",พังงา,Phang Nga ,ภาคใต้,south,64015.0,21390.0,31591.0,42625.0,22.31,537310000,301550000,235760000
25457,"2020-03-01",สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,133074.0,43863.0,119803.0,89211.0,23.76,1673920000,1072760000,601160000
25458,"2020-03-01",สตูล,Satun ,ภาคใต้,south,47899.0,4514.0,23815.0,43385.0,20.93,341220000,21290000,319930000
25459,"2020-03-01",กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,31742.0,183.0,19848.0,31559.0,14.83,61070000,560000.0,60510000
25460,"2020-03-01",เชียงราย,Chiang Rai ,ภาคเหนือ,north,175695.0,8385.0,170335.0,167310.0,22.58,1097220000,68960000,1028260000
25461,"2020-03-01",เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,411040.0,59316.0,355162.0,351724.0,24.32,3505460000,763750000,2741710000
25462,"2020-03-01",พิจิตร,Phichit ,ภาคเหนือ,north,22190.0,22.0,17828.0,22168.0,17.54,44340000,30000.0,44310000
25463,"2020-03-01",นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,68791.0,295.0,49958.0,68496.0,20.76,117850000,390000.0,117460000
25464,"2020-03-01",ตาก,Tak ,ภาคเหนือ,north,112520.0,842.0,93563.0,111678.0,32.47,302700000,2790000.0,299910000
25465,"2020-03-01",พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,140642.0,3150.0,112834.0,137492.0,34.12,323930000,9440000.0,314490000
25466,"2020-03-01",พะเยา,Phayao ,ภาคเหนือ,north,24203.0,29.0,15090.0,24174.0,22.83,41340000,40000.0,41300000
25467,"2020-03-01",เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,121647.0,207.0,104893.0,121440.0,30.58,378890000,540000.0,378350000
25468,"2020-03-01",แพร่,Phrae ,ภาคเหนือ,north,24777.0,1098.0,15969.0,23679.0,17.89,45470000,3960000.0,41510000
25469,"2020-03-01",ลำปาง,Lampang ,ภาคเหนือ,north,46181.0,1596.0,33368.0,44585.0,28.53,113330000,7840000.0,105490000
25470,"2020-03-01",ลำพูน,Lamphun ,ภาคเหนือ,north,36131.0,300.0,12423.0,35831.0,23.6,51790000,550000.0,51240000
25471,"2020-03-01",แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,36024.0,4336.0,34613.0,31688.0,10.85,140320000,31780000,108540000
25472,"2020-03-01",อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,33424.0,82.0,18557.0,33342.0,11.83,63520000,180000.0,63340000
25473,"2020-03-01",อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,26916.0,52.0,16303.0,26864.0,16.49,42530000,180000.0,42350000
25474,"2020-03-01",สุโขทัย,Sukhothai ,ภาคเหนือ,north,34927.0,5219.0,26484.0,29708.0,14.85,68520000,16670000,51850000
25475,"2020-03-01",น่าน,Nan ,ภาคเหนือ,north,40195.0,391.0,38213.0,39804.0,23.02,105290000,1820000.0,103470000
25476,"2020-03-01",กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,11147.0,13.0,4112.0,11134.0,11.07,15540000,20000.0,15520000
25477,"2020-03-01",ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,159218.0,1332.0,60261.0,157886.0,17.12,456350000,4290000.0,452060000
25478,"2020-03-01",ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,23996.0,549.0,12328.0,23447.0,12.06,30530000,1110000.0,29420000
25479,"2020-03-01",นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,26771.0,861.0,12044.0,25910.0,16.27,52010000,1050000.0,50960000
25480,"2020-03-01",นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,210672.0,4929.0,133757.0,205743.0,20.34,468690000,22780000,445910000
25481,"2020-03-01",บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,25658.0,288.0,15274.0,25370.0,9.7,44810000,390000.0,44420000
25482,"2020-03-01",มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,11152.0,184.0,6528.0,10968.0,9.88,16980000,240000.0,16740000
25483,"2020-03-01",มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,50071.0,1918.0,16479.0,48153.0,14.75,78640000,4210000.0,74430000
25484,"2020-03-01",ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,16642.0,145.0,8418.0,16497.0,14.32,20910000,310000.0,20600000
25485,"2020-03-01",เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,23005.0,137.0,14048.0,22868.0,8.54,45450000,470000.0,44980000
25486,"2020-03-01",ศรีสะเกษ,Sisaket ,ภาคใต้,south,41154.0,186.0,9395.0,40968.0,15.52,54690000,470000.0,54220000
25487,"2020-03-01",สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,26589.0,393.0,19765.0,26196.0,13.84,61210000,1220000.0,59990000
25488,"2020-03-01",หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,33311.0,6462.0,16697.0,26849.0,10.92,67250000,8740000.0,58510000
25489,"2020-03-01",บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,13305.0,26.0,7461.0,13279.0,13.16,24850000,60000.0,24790000
25490,"2020-03-01",อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,40606.0,3324.0,25455.0,37282.0,12.08,106620000,15490000,91130000
25491,"2020-03-01",อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,66228.0,2984.0,30248.0,63244.0,16.16,180290000,13260000,167030000
25492,"2020-03-01",สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,25648.0,26.0,14135.0,25622.0,13.44,47130000,70000.0,47060000
25493,"2020-03-01",ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,9698.0,16.0,2712.0,9682.0,10.04,11580000,30000.0,11550000
25494,"2020-03-01",อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,3199.0,82.0,1295.0,3117.0,9.42,4750000.0,180000.0,4570000.0
25495,"2020-03-01",หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,3693.0,5.0,1445.0,3688.0,5.98,3960000.0,10000.0,3950000.0
25496,"2021-03-01",กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,1985954.0,58326.0,553790.0,1927628.0,14.87,11142910000,1297330000,9845580000
25497,"2021-03-01",ลพบุรี,Lopburi ,ภาคกลาง,central,145967.0,138.0,32420.0,145829.0,36.22,194140000,170000.0,193970000
25498,"2021-03-01",พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,403334.0,2353.0,46175.0,400981.0,33.19,773080000,5060000.0,768020000
25499,"2021-03-01",สระบุรี,Saraburi ,ภาคกลาง,central,149563.0,164.0,47434.0,149399.0,34.65,249620000,220000.0,249400000
25500,"2021-03-01",ชัยนาท,Chainat ,ภาคกลาง,central,53173.0,0.0,14756.0,53173.0,36.73,74090000,0.0,74090000
25501,"2021-03-01",นครปฐม,Nakhon Pathom ,ภาคกลาง,central,182808.0,61.0,55745.0,182747.0,40.15,255530000,150000.0,255380000
25502,"2021-03-01",สิงห์บุรี,Sing Buri ,ภาคกลาง,central,29344.0,0.0,7062.0,29344.0,34.43,40920000,0.0,40920000
25503,"2021-03-01",อ่างทอง,Ang Thong ,ภาคกลาง,central,52076.0,0.0,6545.0,52076.0,30.43,60380000,0.0,60380000
25504,"2021-03-01",นนทบุรี,Nonthaburi ,ภาคกลาง,central,91899.0,191.0,12079.0,91708.0,12.14,121160000,240000.0,120920000
25505,"2021-03-01",ปทุมธานี,Pathum Thani ,ภาคกลาง,central,65074.0,165.0,11664.0,64909.0,12.98,67570000,420000.0,67150000
25506,"2021-03-01",สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,66643.0,270.0,19098.0,66373.0,11.23,100900000,310000.0,100590000
25507,"2021-03-01",สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,9164.0,0.0,2849.0,9164.0,3.29,14050000,0.0,14050000
25508,"2021-03-01",ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,86518.0,0.0,8038.0,86518.0,15.39,96030000,0.0,96030000
25509,"2021-03-01",ราชบุรี,Ratchaburi ,ภาคกลาง,central,106210.0,15.0,60452.0,106195.0,39.95,156010000,30000.0,155980000
25510,"2021-03-01",กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,525831.0,248.0,142877.0,525583.0,35.16,1469780000,660000.0,1469120000
25511,"2021-03-01",สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,141951.0,72.0,25970.0,141879.0,19.03,150920000,210000.0,150710000
25512,"2021-03-01",สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,244088.0,46.0,52155.0,244042.0,35.34,288750000,80000.0,288670000
25513,"2021-03-01",เพชรบุรี,Phetchaburi ,ภาคกลาง,central,638294.0,250.0,255248.0,638044.0,51.77,1921140000,1870000.0,1919270000
25514,"2021-03-01",ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,327856.0,130.0,225579.0,327726.0,36.62,1575880000,1930000.0,1573950000
25515,"2021-03-01",ชลบุรี,Chonburi ,ภาคตะวันออก,east,160334.0,1394.0,89848.0,158940.0,6.47,768770000,22190000,746580000
25516,"2021-03-01",จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,108385.0,92.0,81769.0,108293.0,38.07,314740000,290000.0,314450000
25517,"2021-03-01",ตราด,Trat ,ภาคตะวันออก,east,88623.0,368.0,75150.0,88255.0,26.1,533310000,5220000.0,528090000
25518,"2021-03-01",นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,78933.0,0.0,36042.0,78933.0,35.8,155230000,0.0,155230000
25519,"2021-03-01",ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,84968.0,0.0,47379.0,84968.0,30.83,207190000,0.0,207190000
25520,"2021-03-01",ระยอง,Rayong ,ภาคตะวันออก,east,89968.0,248.0,69973.0,89720.0,30.68,299710000,1240000.0,298470000
25521,"2021-03-01",สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,47454.0,0.0,17874.0,47454.0,25.26,130180000,0.0,130180000
25522,"2021-03-01",ภูเก็ต,Phuket ,ภาคใต้,south,152376.0,1130.0,121412.0,151246.0,10.86,1579050000,37480000,1541570000
25523,"2021-03-01",พัทลุง,Phatthalung ,ภาคใต้,south,84601.0,0.0,40596.0,84601.0,36.43,134040000,0.0,134040000
25524,"2021-03-01",ตรัง,Trang ,ภาคใต้,south,58195.0,31.0,41267.0,58164.0,32.71,268870000,120000.0,268750000
25525,"2021-03-01",ระนอง,Ranong ,ภาคใต้,south,34749.0,60.0,26496.0,34689.0,20.71,84230000,160000.0,84070000
25526,"2021-03-01",ชุมพร,Chumphon ,ภาคใต้,south,57022.0,18.0,43938.0,57004.0,28.38,172480000,60000.0,172420000
25527,"2021-03-01",ปัตตานี,Pattani ,ภาคใต้,south,21056.0,0.0,15666.0,21056.0,40.5,67360000,0.0,67360000
25528,"2021-03-01",ยะลา,Yala ,ภาคใต้,south,67418.0,0.0,56560.0,67418.0,43.36,164040000,0.0,164040000
25529,"2021-03-01",นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,190988.0,0.0,133068.0,190988.0,38.08,670280000,0.0,670280000
25530,"2021-03-01",นราธิวาส,Narathiwat ,ภาคใต้,south,21581.0,0.0,18525.0,21581.0,22.39,54830000,0.0,54830000
25531,"2021-03-01",กระบี่,Krabi ,ภาคใต้,south,65522.0,164.0,45238.0,65358.0,11.88,821740000,1950000.0,819790000
25532,"2021-03-01",สงขลา,Songkhla ,ภาคใต้,south,121089.0,54.0,84367.0,121035.0,17.08,776690000,490000.0,776200000
